Time,fms,HR,individual,simulation
03-57-09,0,88.220,3,room
03-57-10,0,87.630,3,room
03-57-11,0,87.070,3,room
03-57-12,0,86.500,3,room
03-57-13,0,85.920,3,room
03-57-14,0,85.350,3,room
03-57-15,0,84.770,3,room
03-57-16,0,84.220,3,room
03-57-17,0,83.620,3,room
03-57-18,0,83.070,3,room
03-57-19,0,82.650,3,room
03-57-20,0,82.270,3,room
03-57-21,0,81.870,3,room
03-57-22,0,81.530,3,room
03-57-23,0,81.280,3,room
03-57-24,0,81.000,3,room
03-57-25,0,80.620,3,room
03-57-26,0,80.070,3,room
03-57-27,0,79.480,3,room
03-57-28,0,78.870,3,room
03-57-29,0,78.280,3,room
03-57-30,0,77.870,3,room
03-57-31,0,77.470,3,room
03-57-32,0,77.130,3,room
03-57-33,0,76.880,3,room
03-57-34,0,76.680,3,room
03-57-35,0,76.500,3,room
03-57-36,0,76.330,3,room
03-57-37,0,76.150,3,room
03-57-38,0,75.980,3,room
