Time,fms,EDA,individual,simulation,CSS
04-37-32,1,1.545,4,beach,Mid
04-37-33,1,1.507,4,beach,Mid
04-37-34,1,1.475,4,beach,Mid
04-37-35,1,1.461,4,beach,Mid
04-37-36,1,1.413,4,beach,Mid
04-37-37,1,1.436,4,beach,Mid
04-37-38,1,1.457,4,beach,Mid
04-37-39,1,1.484,4,beach,Mid
04-37-40,1,1.496,4,beach,Mid
04-37-41,1,1.611,4,beach,Mid
04-37-42,1,1.83,4,beach,Mid
04-37-43,1,1.993,4,beach,Mid
04-37-44,1,1.977,4,beach,Mid
04-37-45,1,1.9,4,beach,Mid
04-37-46,1,1.846,4,beach,Mid
04-37-47,1,2.0,4,beach,Mid
04-37-48,1,2.154,4,beach,Mid
04-37-49,1,2.09,4,beach,Mid
04-37-50,1,1.971,4,beach,Mid
04-37-51,1,1.944,4,beach,Mid
04-37-52,1,1.938,4,beach,Mid
04-37-53,1,1.922,4,beach,Mid
04-37-54,1,1.913,4,beach,Mid
04-37-55,1,1.912,4,beach,Mid
04-37-56,1,1.932,4,beach,Mid
04-37-57,1,2.001,4,beach,Mid
04-37-58,1,2.014,4,beach,Mid
04-37-59,1,1.971,4,beach,Mid
04-38-00,1,1.96,4,beach,Mid
04-38-01,1,1.985,4,beach,Mid
