Time,fms,EDA,individual,simulation,CSS
04-40-12,1,2.852,4,beach,Mid
04-40-13,1,2.84,4,beach,Mid
04-40-14,1,2.805,4,beach,Mid
04-40-15,1,2.765,4,beach,Mid
04-40-16,1,2.782,4,beach,Mid
04-40-17,1,2.806,4,beach,Mid
04-40-18,1,2.798,4,beach,Mid
04-40-19,1,2.777,4,beach,Mid
04-40-20,1,2.811,4,beach,Mid
04-40-21,1,3.189,4,beach,Mid
04-40-22,1,3.476,4,beach,Mid
04-40-23,1,3.399,4,beach,Mid
04-40-24,1,3.375,4,beach,Mid
04-40-25,1,3.285,4,beach,Mid
04-40-26,1,3.18,4,beach,Mid
04-40-27,1,3.068,4,beach,Mid
04-40-28,1,2.978,4,beach,Mid
04-40-29,1,2.989,4,beach,Mid
04-40-30,1,3.003,4,beach,Mid
04-40-31,1,2.987,4,beach,Mid
04-40-32,1,2.921,4,beach,Mid
04-40-33,1,2.917,4,beach,Mid
04-40-34,1,2.901,4,beach,Mid
04-40-35,1,2.893,4,beach,Mid
04-40-36,1,2.92,4,beach,Mid
04-40-37,1,2.906,4,beach,Mid
04-40-38,1,2.877,4,beach,Mid
04-40-39,1,2.858,4,beach,Mid
04-40-40,1,2.871,4,beach,Mid
04-40-41,1,2.861,4,beach,Mid
