Time,fms,EDA,individual,simulation,CSS
04-35-24,0,0.756,4,beach,Low
04-35-25,0,0.757,4,beach,Low
04-35-26,0,0.759,4,beach,Low
04-35-27,0,0.771,4,beach,Low
04-35-28,0,0.766,4,beach,Low
04-35-29,0,0.757,4,beach,Low
04-35-30,0,0.748,4,beach,Low
04-35-31,0,0.77,4,beach,Low
04-35-32,0,0.767,4,beach,Low
04-35-33,0,0.76,4,beach,Low
04-35-34,0,0.761,4,beach,Low
04-35-35,0,0.769,4,beach,Low
04-35-36,0,0.774,4,beach,Low
04-35-37,0,0.778,4,beach,Low
04-35-38,0,0.769,4,beach,Low
04-35-39,0,0.772,4,beach,Low
04-35-40,0,0.754,4,beach,Low
04-35-41,0,0.77,4,beach,Low
04-35-42,0,0.775,4,beach,Low
04-35-43,0,0.777,4,beach,Low
04-35-44,0,0.769,4,beach,Low
04-35-45,0,0.773,4,beach,Low
04-35-46,0,0.773,4,beach,Low
04-35-47,0,0.774,4,beach,Low
04-35-48,0,0.787,4,beach,Low
04-35-49,0,0.793,4,beach,Low
04-35-50,0,0.789,4,beach,Low
04-35-51,0,0.786,4,beach,Low
04-35-52,0,0.799,4,beach,Low
04-35-53,0,0.788,4,beach,Low
