Time,fms,EDA,individual,simulation
04-28-09,0,1.834,2,roller
04-28-10,0,1.836,2,roller
04-28-11,0,1.829,2,roller
04-28-12,0,1.829,2,roller
04-28-13,0,1.822,2,roller
04-28-14,0,1.819,2,roller
04-28-15,0,1.815,2,roller
04-28-16,0,1.810,2,roller
04-28-17,0,1.807,2,roller
04-28-18,0,1.800,2,roller
04-28-19,0,1.800,2,roller
04-28-20,0,1.792,2,roller
04-28-21,0,1.792,2,roller
04-28-22,0,1.783,2,roller
04-28-23,0,1.782,2,roller
04-28-24,0,1.776,2,roller
04-28-25,0,1.773,2,roller
04-28-26,0,1.771,2,roller
04-28-27,0,1.766,2,roller
04-28-28,0,1.778,2,roller
04-28-29,0,1.822,2,roller
04-28-30,0,1.838,2,roller
04-28-31,0,1.790,2,roller
04-28-32,0,1.816,2,roller
04-28-33,0,1.774,2,roller
04-28-34,0,1.724,2,roller
04-28-35,0,1.756,2,roller
04-28-36,0,1.769,2,roller
04-28-37,0,1.770,2,roller
04-28-38,0,1.769,2,roller
