Time,fms,EDA,individual,simulation,CSS
04-51-19,1,5.1,8,roller,Mid
04-51-20,1,4.878,8,roller,Mid
04-51-21,1,4.81,8,roller,Mid
04-51-22,1,4.709,8,roller,Mid
04-51-23,1,4.708,8,roller,Mid
04-51-24,1,4.751,8,roller,Mid
04-51-25,1,4.66,8,roller,Mid
04-51-26,1,4.543,8,roller,Mid
04-51-27,1,4.477,8,roller,Mid
04-51-28,1,4.443,8,roller,Mid
04-51-29,1,4.416,8,roller,Mid
04-51-30,1,4.435,8,roller,Mid
04-51-31,1,4.577,8,roller,Mid
04-51-32,1,4.697,8,roller,Mid
04-51-33,1,4.78,8,roller,Mid
04-51-34,1,4.699,8,roller,Mid
04-51-35,1,4.583,8,roller,Mid
04-51-36,1,4.504,8,roller,Mid
04-51-37,1,4.466,8,roller,Mid
04-51-38,1,4.594,8,roller,Mid
04-51-39,1,4.66,8,roller,Mid
04-51-40,1,4.596,8,roller,Mid
04-51-41,1,4.519,8,roller,Mid
04-51-42,1,4.468,8,roller,Mid
04-51-43,1,4.45,8,roller,Mid
04-51-44,1,4.765,8,roller,Mid
04-51-45,1,5.043,8,roller,Mid
04-51-46,1,4.904,8,roller,Mid
04-51-47,1,4.694,8,roller,Mid
04-51-48,1,4.581,8,roller,Mid
