Time,fms,EDA,individual,simulation,CSS
04-51-51,2,4.999,8,roller,High
04-51-52,2,5.702,8,roller,High
04-51-53,2,5.797,8,roller,High
04-51-54,2,5.496,8,roller,High
04-51-55,2,5.655,8,roller,High
04-51-56,2,5.537,8,roller,High
04-51-57,2,5.243,8,roller,High
04-51-58,2,5.058,8,roller,High
04-51-59,2,4.96,8,roller,High
04-52-00,2,4.914,8,roller,High
04-52-01,2,4.869,8,roller,High
04-52-02,2,4.832,8,roller,High
04-52-03,2,4.783,8,roller,High
04-52-04,2,4.763,8,roller,High
04-52-05,2,4.79,8,roller,High
04-52-06,2,4.938,8,roller,High
04-52-07,2,4.947,8,roller,High
04-52-08,2,4.823,8,roller,High
04-52-09,2,4.764,8,roller,High
04-52-10,2,4.949,8,roller,High
04-52-11,2,5.206,8,roller,High
04-52-12,2,5.112,8,roller,High
04-52-13,2,4.935,8,roller,High
04-52-14,2,5.002,8,roller,High
04-52-15,2,5.393,8,roller,High
04-52-16,2,5.371,8,roller,High
04-52-17,2,5.12,8,roller,High
04-52-18,2,4.964,8,roller,High
04-52-19,2,4.9,8,roller,High
04-52-20,2,4.839,8,roller,High
