Time,fms,EDA,individual,simulation,CSS
04-49-11,1,3.906,8,roller,Mid
04-49-12,1,3.855,8,roller,Mid
04-49-13,1,3.833,8,roller,Mid
04-49-14,1,3.815,8,roller,Mid
04-49-15,1,3.788,8,roller,Mid
04-49-16,1,3.861,8,roller,Mid
04-49-17,1,3.944,8,roller,Mid
04-49-18,1,4.091,8,roller,Mid
04-49-19,1,4.489,8,roller,Mid
04-49-20,1,4.628,8,roller,Mid
04-49-21,1,4.693,8,roller,Mid
04-49-22,1,4.506,8,roller,Mid
04-49-23,1,4.416,8,roller,Mid
04-49-24,1,4.309,8,roller,Mid
04-49-25,1,4.309,8,roller,Mid
04-49-26,1,4.618,8,roller,Mid
04-49-27,1,5.061,8,roller,Mid
04-49-28,1,5.212,8,roller,Mid
04-49-29,1,4.96,8,roller,Mid
04-49-30,1,4.838,8,roller,Mid
04-49-31,1,5.329,8,roller,Mid
04-49-32,1,5.279,8,roller,Mid
04-49-33,1,5.197,8,roller,Mid
04-49-34,1,5.218,8,roller,Mid
04-49-35,1,5.018,8,roller,Mid
04-49-36,1,4.91,8,roller,Mid
04-49-37,1,4.839,8,roller,Mid
04-49-38,1,4.823,8,roller,Mid
04-49-39,1,4.825,8,roller,Mid
04-49-40,1,5.021,8,roller,Mid
