Time,fms,EDA,individual,simulation,CSS
04-52-23,2,5.009,8,roller,High
04-52-24,2,5.057,8,roller,High
04-52-25,2,4.964,8,roller,High
04-52-26,2,4.933,8,roller,High
04-52-27,2,5.154,8,roller,High
04-52-28,2,5.375,8,roller,High
04-52-29,2,5.246,8,roller,High
04-52-30,2,5.051,8,roller,High
04-52-31,2,4.966,8,roller,High
04-52-32,2,5.102,8,roller,High
04-52-33,2,5.131,8,roller,High
04-52-34,2,5.19,8,roller,High
04-52-35,2,5.487,8,roller,High
04-52-36,2,5.421,8,roller,High
04-52-37,2,5.247,8,roller,High
04-52-38,2,5.155,8,roller,High
04-52-39,2,5.123,8,roller,High
04-52-40,2,5.031,8,roller,High
04-52-41,2,4.969,8,roller,High
04-52-42,2,5.021,8,roller,High
04-52-43,2,5.091,8,roller,High
04-52-44,2,5.059,8,roller,High
04-52-45,2,5.397,8,roller,High
04-52-46,2,5.586,8,roller,High
04-52-47,2,5.365,8,roller,High
04-52-48,2,5.148,8,roller,High
04-52-49,2,5.172,8,roller,High
04-52-50,2,5.35,8,roller,High
04-52-51,2,5.289,8,roller,High
04-52-52,2,5.211,8,roller,High
