Time,fms,HR,individual,simulation
11-59-34,0,89.850,7,beach
11-59-35,0,89.770,7,beach
11-59-36,0,89.680,7,beach
11-59-37,0,89.600,7,beach
11-59-38,0,89.480,7,beach
11-59-39,0,89.300,7,beach
11-59-40,0,89.080,7,beach
11-59-41,0,88.820,7,beach
11-59-42,0,88.450,7,beach
11-59-43,0,88.070,7,beach
11-59-44,0,87.750,7,beach
11-59-45,0,87.430,7,beach
11-59-46,0,87.130,7,beach
11-59-47,0,86.880,7,beach
11-59-48,0,86.670,7,beach
11-59-49,0,86.500,7,beach
11-59-50,0,86.350,7,beach
11-59-51,0,86.220,7,beach
11-59-52,0,86.100,7,beach
11-59-53,0,86.000,7,beach
11-59-54,0,85.900,7,beach
11-59-55,0,85.850,7,beach
11-59-56,0,85.830,7,beach
11-59-57,0,85.820,7,beach
11-59-58,0,85.820,7,beach
11-59-59,0,85.850,7,beach
12-00-00,0,85.880,7,beach
12-00-01,0,85.900,7,beach
12-00-02,0,85.930,7,beach
12-00-03,0,85.950,7,beach
