Time,fms,HR,individual,simulation
04-41-24,1,82.150,14,roller
04-41-25,1,82.120,14,roller
04-41-26,1,82.000,14,roller
04-41-27,1,81.920,14,roller
04-41-28,1,81.870,14,roller
04-41-29,1,81.680,14,roller
04-41-30,1,81.530,14,roller
04-41-31,1,81.420,14,roller
04-41-32,1,81.320,14,roller
04-41-33,1,81.200,14,roller
04-41-34,1,81.070,14,roller
04-41-35,1,80.950,14,roller
04-41-36,1,80.880,14,roller
04-41-37,1,80.820,14,roller
04-41-38,1,80.770,14,roller
04-41-39,1,80.700,14,roller
04-41-40,1,80.630,14,roller
04-41-41,1,80.570,14,roller
04-41-42,1,80.380,14,roller
04-41-43,1,80.120,14,roller
04-41-44,1,79.850,14,roller
04-41-45,1,79.580,14,roller
04-41-46,1,79.350,14,roller
04-41-47,1,79.080,14,roller
04-41-48,1,78.820,14,roller
04-41-49,1,78.520,14,roller
04-41-50,1,78.220,14,roller
04-41-51,1,77.900,14,roller
04-41-52,1,77.570,14,roller
04-41-53,1,77.270,14,roller
