Time,fms,HR,individual,simulation
05-02-03,0,91.550,14,beach
05-02-04,0,91.850,14,beach
05-02-05,0,92.170,14,beach
05-02-06,0,92.470,14,beach
05-02-07,0,92.880,14,beach
05-02-08,0,93.170,14,beach
05-02-09,0,93.550,14,beach
05-02-10,0,93.670,14,beach
05-02-11,0,93.820,14,beach
05-02-12,0,93.930,14,beach
05-02-13,0,94.080,14,beach
05-02-14,0,94.170,14,beach
05-02-15,0,94.330,14,beach
05-02-16,0,94.470,14,beach
05-02-17,0,94.630,14,beach
05-02-18,0,94.980,14,beach
05-02-19,0,95.330,14,beach
05-02-20,0,95.630,14,beach
05-02-21,0,95.870,14,beach
05-02-22,0,96.070,14,beach
05-02-23,0,96.130,14,beach
05-02-24,0,96.050,14,beach
05-02-25,0,96.020,14,beach
05-02-26,0,95.980,14,beach
05-02-27,0,95.980,14,beach
05-02-28,0,95.980,14,beach
05-02-29,0,95.950,14,beach
05-02-30,0,95.930,14,beach
05-02-31,0,95.850,14,beach
05-02-32,0,95.870,14,beach
