Time,fms,EDA,individual,simulation
12-30-42,3,1.968,9,sea
12-30-43,3,1.965,9,sea
12-30-44,3,1.967,9,sea
12-30-45,3,1.965,9,sea
12-30-46,3,1.963,9,sea
12-30-47,3,1.961,9,sea
12-30-48,3,1.959,9,sea
12-30-49,3,1.958,9,sea
12-30-50,3,1.956,9,sea
12-30-51,3,1.957,9,sea
12-30-52,3,1.954,9,sea
12-30-53,3,1.952,9,sea
12-30-54,3,1.956,9,sea
12-30-55,3,1.972,9,sea
12-30-56,3,1.966,9,sea
12-30-57,3,1.966,9,sea
12-30-58,3,1.963,9,sea
12-30-59,3,1.961,9,sea
12-31-00,3,1.961,9,sea
12-31-01,3,1.958,9,sea
12-31-02,3,1.955,9,sea
12-31-03,3,1.955,9,sea
12-31-04,3,1.953,9,sea
12-31-05,3,1.954,9,sea
12-31-06,3,1.952,9,sea
12-31-07,3,1.951,9,sea
12-31-08,3,1.949,9,sea
12-31-09,3,1.949,9,sea
12-31-10,3,1.948,9,sea
12-31-11,3,1.947,9,sea
