Time,fms,EDA,individual,simulation
04-01-57,0,0.475,3,room
04-01-58,0,0.481,3,room
04-01-59,0,0.512,3,room
04-02-00,0,0.507,3,room
04-02-01,0,0.500,3,room
04-02-02,0,0.512,3,room
04-02-03,0,0.518,3,room
04-02-04,0,0.509,3,room
04-02-05,0,0.506,3,room
04-02-06,0,0.516,3,room
04-02-07,0,0.514,3,room
04-02-08,0,0.511,3,room
04-02-09,0,0.500,3,room
04-02-10,0,0.505,3,room
04-02-11,0,0.506,3,room
04-02-12,0,0.509,3,room
04-02-13,0,0.505,3,room
04-02-14,0,0.506,3,room
04-02-15,0,0.505,3,room
04-02-16,0,0.505,3,room
04-02-17,0,0.503,3,room
04-02-18,0,0.501,3,room
04-02-19,0,0.498,3,room
04-02-20,0,0.494,3,room
04-02-21,0,0.493,3,room
04-02-22,0,0.491,3,room
04-02-23,0,0.490,3,room
04-02-24,0,0.485,3,room
04-02-25,0,0.488,3,room
04-02-26,0,0.480,3,room
