Time,fms,EDA,individual,simulation
03-58-45,0,0.530,3,room
03-58-46,0,0.525,3,room
03-58-47,0,0.524,3,room
03-58-48,0,0.522,3,room
03-58-49,0,0.519,3,room
03-58-50,0,0.526,3,room
03-58-51,0,0.518,3,room
03-58-52,0,0.501,3,room
03-58-53,0,0.494,3,room
03-58-54,0,0.505,3,room
03-58-55,0,0.508,3,room
03-58-56,0,0.502,3,room
03-58-57,0,0.503,3,room
03-58-58,0,0.502,3,room
03-58-59,0,0.513,3,room
03-59-00,0,0.527,3,room
03-59-01,0,0.528,3,room
03-59-02,0,0.529,3,room
03-59-03,0,0.525,3,room
03-59-04,0,0.524,3,room
03-59-05,0,0.521,3,room
03-59-06,0,0.514,3,room
03-59-07,0,0.513,3,room
03-59-08,0,0.509,3,room
03-59-09,0,0.509,3,room
03-59-10,0,0.504,3,room
03-59-11,0,0.503,3,room
03-59-12,0,0.502,3,room
03-59-13,0,0.499,3,room
03-59-14,0,0.496,3,room
