Time,fms,HR,individual,simulation,CSS
04-13-04,2,121.5,8,beach,High
04-13-05,2,121.55,8,beach,High
04-13-06,2,121.63,8,beach,High
04-13-07,2,121.72,8,beach,High
04-13-08,2,121.8,8,beach,High
04-13-09,2,121.9,8,beach,High
04-13-10,2,121.97,8,beach,High
04-13-11,2,122.03,8,beach,High
04-13-12,2,122.07,8,beach,High
04-13-13,2,122.08,8,beach,High
04-13-14,2,121.98,8,beach,High
04-13-15,2,121.93,8,beach,High
04-13-16,2,121.9,8,beach,High
04-13-17,2,121.92,8,beach,High
04-13-18,2,121.95,8,beach,High
04-13-19,2,122.02,8,beach,High
04-13-20,2,122.08,8,beach,High
04-13-21,2,122.2,8,beach,High
04-13-22,2,122.3,8,beach,High
04-13-23,2,122.37,8,beach,High
04-13-24,2,122.4,8,beach,High
04-13-25,2,122.4,8,beach,High
04-13-26,2,122.38,8,beach,High
04-13-27,2,122.35,8,beach,High
04-13-28,2,122.3,8,beach,High
04-13-29,2,122.23,8,beach,High
04-13-30,2,122.2,8,beach,High
04-13-31,2,122.17,8,beach,High
04-13-32,2,122.17,8,beach,High
04-13-33,2,122.17,8,beach,High
