Time,fms,HR,individual,simulation,CSS
04-14-40,2,122.45,8,beach,High
04-14-41,2,122.5,8,beach,High
04-14-42,2,122.53,8,beach,High
04-14-43,2,122.57,8,beach,High
04-14-44,2,122.58,8,beach,High
04-14-45,2,122.58,8,beach,High
04-14-46,2,122.57,8,beach,High
04-14-47,2,122.55,8,beach,High
04-14-48,2,122.57,8,beach,High
04-14-49,2,122.55,8,beach,High
04-14-50,2,122.58,8,beach,High
04-14-51,2,122.67,8,beach,High
04-14-52,2,122.75,8,beach,High
04-14-53,2,122.87,8,beach,High
04-14-54,2,122.95,8,beach,High
04-14-55,2,123.0,8,beach,High
04-14-56,2,123.03,8,beach,High
04-14-57,2,123.07,8,beach,High
04-14-58,2,123.08,8,beach,High
04-14-59,2,123.13,8,beach,High
04-15-00,2,123.15,8,beach,High
04-15-01,2,123.17,8,beach,High
04-15-02,2,123.17,8,beach,High
04-15-03,2,123.18,8,beach,High
04-15-04,2,123.18,8,beach,High
04-15-05,2,123.22,8,beach,High
04-15-06,2,123.23,8,beach,High
04-15-07,2,123.25,8,beach,High
04-15-08,2,123.25,8,beach,High
04-15-09,2,123.27,8,beach,High
