Time,fms,HR,individual,simulation
12-04-54,5,67.230,9,roller
12-04-55,5,67.270,9,roller
12-04-56,5,67.280,9,roller
12-04-57,5,67.270,9,roller
12-04-58,5,67.230,9,roller
12-04-59,5,67.200,9,roller
12-05-00,5,67.170,9,roller
12-05-01,5,67.130,9,roller
12-05-02,5,67.080,9,roller
12-05-03,5,67.030,9,roller
12-05-04,5,67.020,9,roller
12-05-05,5,67.020,9,roller
12-05-06,5,67.030,9,roller
12-05-07,5,67.080,9,roller
12-05-08,5,67.130,9,roller
12-05-09,5,67.180,9,roller
12-05-10,5,67.230,9,roller
12-05-11,5,67.250,9,roller
12-05-12,5,67.270,9,roller
12-05-13,5,67.280,9,roller
12-05-14,5,67.280,9,roller
12-05-15,5,67.280,9,roller
12-05-16,5,67.280,9,roller
12-05-17,5,67.280,9,roller
12-05-18,5,67.270,9,roller
12-05-19,5,67.250,9,roller
12-05-20,5,67.270,9,roller
12-05-21,5,67.300,9,roller
12-05-22,5,67.350,9,roller
12-05-23,5,67.420,9,roller
