Time,fms,HR,individual,simulation,CSS
11-57-10,0,80.73,12,beach,Low
11-57-11,0,80.72,12,beach,Low
11-57-12,0,80.68,12,beach,Low
11-57-13,0,80.67,12,beach,Low
11-57-14,0,80.65,12,beach,Low
11-57-15,0,80.63,12,beach,Low
11-57-16,0,80.62,12,beach,Low
11-57-17,0,80.6,12,beach,Low
11-57-18,0,80.57,12,beach,Low
11-57-19,0,80.53,12,beach,Low
11-57-20,0,80.5,12,beach,Low
11-57-21,0,80.48,12,beach,Low
11-57-22,0,80.47,12,beach,Low
11-57-23,0,80.45,12,beach,Low
11-57-24,0,80.43,12,beach,Low
11-57-25,0,80.42,12,beach,Low
11-57-26,0,80.42,12,beach,Low
11-57-27,0,80.42,12,beach,Low
11-57-28,0,80.42,12,beach,Low
11-57-29,0,80.4,12,beach,Low
11-57-30,0,80.4,12,beach,Low
11-57-31,0,80.4,12,beach,Low
11-57-32,0,80.4,12,beach,Low
11-57-33,0,80.42,12,beach,Low
11-57-34,0,80.43,12,beach,Low
11-57-35,0,80.45,12,beach,Low
11-57-36,0,80.48,12,beach,Low
11-57-37,0,80.53,12,beach,Low
11-57-38,0,80.58,12,beach,Low
11-57-39,0,80.63,12,beach,Low
