Time,fms,HR,individual,simulation,CSS
12-03-50,3,68.1,9,roller,High
12-03-51,3,67.95,9,roller,High
12-03-52,3,67.8,9,roller,High
12-03-53,3,67.62,9,roller,High
12-03-54,3,67.45,9,roller,High
12-03-55,3,67.28,9,roller,High
12-03-56,3,67.13,9,roller,High
12-03-57,3,67.0,9,roller,High
12-03-58,3,66.9,9,roller,High
12-03-59,3,66.83,9,roller,High
12-04-00,3,66.78,9,roller,High
12-04-01,3,66.78,9,roller,High
12-04-02,3,66.8,9,roller,High
12-04-03,3,66.83,9,roller,High
12-04-04,3,66.85,9,roller,High
12-04-05,3,66.85,9,roller,High
12-04-06,3,66.83,9,roller,High
12-04-07,3,66.82,9,roller,High
12-04-08,3,66.78,9,roller,High
12-04-09,3,66.75,9,roller,High
12-04-10,3,66.72,9,roller,High
12-04-11,3,66.7,9,roller,High
12-04-12,3,66.67,9,roller,High
12-04-13,3,66.63,9,roller,High
12-04-14,3,66.63,9,roller,High
12-04-15,3,66.63,9,roller,High
12-04-16,3,66.63,9,roller,High
12-04-17,3,66.63,9,roller,High
12-04-18,3,66.65,9,roller,High
12-04-19,3,66.67,9,roller,High
