Time,fms,HR,individual,simulation,CSS
12-01-10,2,66.82,9,roller,High
12-01-11,2,66.77,9,roller,High
12-01-12,2,66.77,9,roller,High
12-01-13,2,66.78,9,roller,High
12-01-14,2,66.82,9,roller,High
12-01-15,2,66.88,9,roller,High
12-01-16,2,66.8,9,roller,High
12-01-17,2,66.72,9,roller,High
12-01-18,2,66.6,9,roller,High
12-01-19,2,66.53,9,roller,High
12-01-20,2,66.43,9,roller,High
12-01-21,2,66.35,9,roller,High
12-01-22,2,66.28,9,roller,High
12-01-23,2,66.23,9,roller,High
12-01-24,2,66.18,9,roller,High
12-01-25,2,66.12,9,roller,High
12-01-26,2,66.07,9,roller,High
12-01-27,2,66.03,9,roller,High
12-01-28,2,66.0,9,roller,High
12-01-29,2,65.98,9,roller,High
12-01-30,2,65.98,9,roller,High
12-01-31,2,65.98,9,roller,High
12-01-32,2,66.0,9,roller,High
12-01-33,2,66.02,9,roller,High
12-01-34,2,66.03,9,roller,High
12-01-35,2,66.05,9,roller,High
12-01-36,2,66.07,9,roller,High
12-01-37,2,66.1,9,roller,High
12-01-38,2,66.13,9,roller,High
12-01-39,2,66.13,9,roller,High
