Time,fms,HR,individual,simulation,CSS
12-02-46,3,68.4,9,roller,High
12-02-47,3,68.43,9,roller,High
12-02-48,3,68.43,9,roller,High
12-02-49,3,68.43,9,roller,High
12-02-50,3,68.43,9,roller,High
12-02-51,3,68.45,9,roller,High
12-02-52,3,68.45,9,roller,High
12-02-53,3,68.45,9,roller,High
12-02-54,3,68.45,9,roller,High
12-02-55,3,68.45,9,roller,High
12-02-56,3,68.47,9,roller,High
12-02-57,3,68.48,9,roller,High
12-02-58,3,68.5,9,roller,High
12-02-59,3,68.5,9,roller,High
12-03-00,3,68.5,9,roller,High
12-03-01,3,68.47,9,roller,High
12-03-02,3,68.45,9,roller,High
12-03-03,3,68.43,9,roller,High
12-03-04,3,68.45,9,roller,High
12-03-05,3,68.48,9,roller,High
12-03-06,3,68.53,9,roller,High
12-03-07,3,68.57,9,roller,High
12-03-08,3,68.6,9,roller,High
12-03-09,3,68.63,9,roller,High
12-03-10,3,68.65,9,roller,High
12-03-11,3,68.67,9,roller,High
12-03-12,3,68.68,9,roller,High
12-03-13,3,68.68,9,roller,High
12-03-14,3,68.67,9,roller,High
12-03-15,3,68.63,9,roller,High
