Time,fms,HR,individual,simulation,CSS
12-00-38,1,66.0,9,roller,Mid
12-00-39,1,65.98,9,roller,Mid
12-00-40,1,65.95,9,roller,Mid
12-00-41,1,65.98,9,roller,Mid
12-00-42,1,65.95,9,roller,Mid
12-00-43,1,65.9,9,roller,Mid
12-00-44,1,65.88,9,roller,Mid
12-00-45,1,65.87,9,roller,Mid
12-00-46,1,65.83,9,roller,Mid
12-00-47,1,65.8,9,roller,Mid
12-00-48,1,65.78,9,roller,Mid
12-00-49,1,65.8,9,roller,Mid
12-00-50,1,65.83,9,roller,Mid
12-00-51,1,65.9,9,roller,Mid
12-00-52,1,65.98,9,roller,Mid
12-00-53,1,66.08,9,roller,Mid
12-00-54,1,66.18,9,roller,Mid
12-00-55,1,66.28,9,roller,Mid
12-00-56,1,66.42,9,roller,Mid
12-00-57,1,66.57,9,roller,Mid
12-00-58,1,66.7,9,roller,Mid
12-00-59,1,66.83,9,roller,Mid
12-01-00,1,66.93,9,roller,Mid
12-01-01,1,67.02,9,roller,Mid
12-01-02,1,67.07,9,roller,Mid
12-01-03,1,67.08,9,roller,Mid
12-01-04,1,67.08,9,roller,Mid
12-01-05,1,67.05,9,roller,Mid
12-01-06,1,66.98,9,roller,Mid
12-01-07,1,66.93,9,roller,Mid
