Time,fms,HR,individual,simulation
04-33-44,3,114.430,3,beach
04-33-45,3,114.330,3,beach
04-33-46,3,114.200,3,beach
04-33-47,3,114.080,3,beach
04-33-48,3,113.970,3,beach
04-33-49,3,113.850,3,beach
04-33-50,3,113.750,3,beach
04-33-51,3,113.680,3,beach
04-33-52,3,113.630,3,beach
04-33-53,3,113.620,3,beach
04-33-54,3,113.630,3,beach
04-33-55,3,113.630,3,beach
04-33-56,3,113.670,3,beach
04-33-57,3,113.680,3,beach
04-33-58,3,113.700,3,beach
04-33-59,3,113.730,3,beach
04-34-00,3,113.800,3,beach
04-34-01,3,113.870,3,beach
04-34-02,3,113.900,3,beach
04-34-03,3,113.930,3,beach
04-34-04,3,113.950,3,beach
04-34-05,3,113.970,3,beach
04-34-06,3,113.930,3,beach
04-34-07,3,113.850,3,beach
04-34-08,3,113.780,3,beach
04-34-09,3,113.720,3,beach
04-34-10,3,113.650,3,beach
04-34-11,3,113.600,3,beach
04-34-12,3,113.520,3,beach
04-34-13,3,113.370,3,beach
