Time,fms,HR,individual,simulation
04-28-24,1,91.780,3,beach
04-28-25,1,92.020,3,beach
04-28-26,1,92.250,3,beach
04-28-27,1,92.520,3,beach
04-28-28,1,92.800,3,beach
04-28-29,1,93.080,3,beach
04-28-30,1,93.370,3,beach
04-28-31,1,93.680,3,beach
04-28-32,1,94.030,3,beach
04-28-33,1,94.420,3,beach
04-28-34,1,94.730,3,beach
04-28-35,1,95.050,3,beach
04-28-36,1,95.320,3,beach
04-28-37,1,95.550,3,beach
04-28-38,1,95.720,3,beach
04-28-39,1,95.800,3,beach
04-28-40,1,95.900,3,beach
04-28-41,1,96.020,3,beach
04-28-42,1,96.150,3,beach
04-28-43,1,96.300,3,beach
04-28-44,1,96.470,3,beach
04-28-45,1,96.650,3,beach
04-28-46,1,96.850,3,beach
04-28-47,1,97.070,3,beach
04-28-48,1,97.320,3,beach
04-28-49,1,97.580,3,beach
04-28-50,1,97.850,3,beach
04-28-51,1,98.100,3,beach
04-28-52,1,98.350,3,beach
04-28-53,1,98.620,3,beach
