Time,fms,HR,individual,simulation
04-32-40,3,113.880,3,beach
04-32-41,3,113.920,3,beach
04-32-42,3,113.980,3,beach
04-32-43,3,114.100,3,beach
04-32-44,3,114.230,3,beach
04-32-45,3,114.500,3,beach
04-32-46,3,114.750,3,beach
04-32-47,3,115.000,3,beach
04-32-48,3,115.230,3,beach
04-32-49,3,115.470,3,beach
04-32-50,3,115.680,3,beach
04-32-51,3,115.870,3,beach
04-32-52,3,116.030,3,beach
04-32-53,3,116.150,3,beach
04-32-54,3,116.200,3,beach
04-32-55,3,116.180,3,beach
04-32-56,3,116.100,3,beach
04-32-57,3,115.950,3,beach
04-32-58,3,115.770,3,beach
04-32-59,3,115.550,3,beach
04-33-00,3,115.300,3,beach
04-33-01,3,115.030,3,beach
04-33-02,3,114.800,3,beach
04-33-03,3,114.600,3,beach
04-33-04,3,114.430,3,beach
04-33-05,3,114.320,3,beach
04-33-06,3,114.230,3,beach
04-33-07,3,114.180,3,beach
04-33-08,3,114.130,3,beach
04-33-09,3,114.080,3,beach
