Time,fms,EDA,individual,simulation
12-06-45,4,4.786,12,sea
12-06-46,4,4.754,12,sea
12-06-47,4,4.747,12,sea
12-06-48,4,4.708,12,sea
12-06-49,4,4.667,12,sea
12-06-50,4,4.649,12,sea
12-06-51,4,4.636,12,sea
12-06-52,4,4.622,12,sea
12-06-53,4,4.588,12,sea
12-06-54,4,4.589,12,sea
12-06-55,4,4.561,12,sea
12-06-56,4,4.554,12,sea
12-06-57,4,4.637,12,sea
12-06-58,4,4.737,12,sea
12-06-59,4,4.737,12,sea
12-07-00,4,4.723,12,sea
12-07-01,4,4.698,12,sea
12-07-02,4,4.681,12,sea
12-07-03,4,4.664,12,sea
12-07-04,4,4.644,12,sea
12-07-05,4,4.655,12,sea
12-07-06,4,4.715,12,sea
12-07-07,4,4.845,12,sea
12-07-08,4,4.832,12,sea
12-07-09,4,4.752,12,sea
12-07-10,4,4.660,12,sea
12-07-11,4,4.435,12,sea
12-07-12,4,4.539,12,sea
12-07-13,4,4.737,12,sea
12-07-14,4,4.696,12,sea
