Time,fms,EDA,individual,simulation
03-55-46,2,8.675,8,walk
03-55-47,2,8.548,8,walk
03-55-48,2,8.505,8,walk
03-55-49,2,8.423,8,walk
03-55-50,2,8.350,8,walk
03-55-51,2,8.298,8,walk
03-55-52,2,8.193,8,walk
03-55-53,2,8.084,8,walk
03-55-54,2,8.057,8,walk
03-55-55,2,7.874,8,walk
03-55-56,2,7.774,8,walk
03-55-57,2,8.086,8,walk
03-55-58,2,8.380,8,walk
03-55-59,2,8.317,8,walk
03-56-00,2,8.189,8,walk
03-56-01,2,8.256,8,walk
03-56-02,2,8.319,8,walk
03-56-03,2,8.132,8,walk
03-56-04,2,7.874,8,walk
03-56-05,2,8.009,8,walk
03-56-06,2,8.148,8,walk
03-56-07,2,8.393,8,walk
03-56-08,2,8.402,8,walk
03-56-09,2,8.323,8,walk
03-56-10,2,8.196,8,walk
03-56-11,2,8.024,8,walk
03-56-12,2,7.832,8,walk
03-56-13,2,7.841,8,walk
03-56-14,2,7.927,8,walk
03-56-15,2,8.026,8,walk
