Time,fms,HR,individual,simulation
12-03-50,3,68.100,9,roller
12-03-51,3,67.950,9,roller
12-03-52,3,67.800,9,roller
12-03-53,3,67.620,9,roller
12-03-54,3,67.450,9,roller
12-03-55,3,67.280,9,roller
12-03-56,3,67.130,9,roller
12-03-57,3,67.000,9,roller
12-03-58,3,66.900,9,roller
12-03-59,3,66.830,9,roller
12-04-00,3,66.780,9,roller
12-04-01,3,66.780,9,roller
12-04-02,3,66.800,9,roller
12-04-03,3,66.830,9,roller
12-04-04,3,66.850,9,roller
12-04-05,3,66.850,9,roller
12-04-06,3,66.830,9,roller
12-04-07,3,66.820,9,roller
12-04-08,3,66.780,9,roller
12-04-09,3,66.750,9,roller
12-04-10,3,66.720,9,roller
12-04-11,3,66.700,9,roller
12-04-12,3,66.670,9,roller
12-04-13,3,66.630,9,roller
12-04-14,3,66.630,9,roller
12-04-15,3,66.630,9,roller
12-04-16,3,66.630,9,roller
12-04-17,3,66.630,9,roller
12-04-18,3,66.650,9,roller
12-04-19,3,66.670,9,roller
