Time,fms,HR,individual,simulation
08-04-10,0,78.970,11,beach
08-04-11,0,79.020,11,beach
08-04-12,0,79.050,11,beach
08-04-13,0,79.050,11,beach
08-04-14,0,79.020,11,beach
08-04-15,0,78.950,11,beach
08-04-16,0,78.850,11,beach
08-04-17,0,78.750,11,beach
08-04-18,0,78.650,11,beach
08-04-19,0,78.550,11,beach
08-04-20,0,78.470,11,beach
08-04-21,0,78.400,11,beach
08-04-22,0,78.370,11,beach
08-04-23,0,78.350,11,beach
08-04-24,0,78.350,11,beach
08-04-25,0,78.350,11,beach
08-04-26,0,78.350,11,beach
08-04-27,0,78.350,11,beach
08-04-28,0,78.300,11,beach
08-04-29,0,78.270,11,beach
08-04-30,0,78.230,11,beach
08-04-31,0,78.180,11,beach
08-04-32,0,78.120,11,beach
08-04-33,0,78.050,11,beach
08-04-34,0,77.980,11,beach
08-04-35,0,77.900,11,beach
08-04-36,0,77.820,11,beach
08-04-37,0,77.770,11,beach
08-04-38,0,77.720,11,beach
08-04-39,0,77.700,11,beach
