Time,fms,HR,individual,simulation
12-00-18,1,96.100,1,walk
12-00-19,1,96.270,1,walk
12-00-20,1,96.400,1,walk
12-00-21,1,96.530,1,walk
12-00-22,1,96.700,1,walk
12-00-23,1,96.870,1,walk
12-00-24,1,97.050,1,walk
12-00-25,1,97.300,1,walk
12-00-26,1,97.530,1,walk
12-00-27,1,97.820,1,walk
12-00-28,1,98.130,1,walk
12-00-29,1,98.430,1,walk
12-00-30,1,98.720,1,walk
12-00-31,1,99.000,1,walk
12-00-32,1,99.270,1,walk
12-00-33,1,99.500,1,walk
12-00-34,1,99.720,1,walk
12-00-35,1,99.900,1,walk
12-00-36,1,100.080,1,walk
12-00-37,1,100.270,1,walk
12-00-38,1,100.450,1,walk
12-00-39,1,100.650,1,walk
12-00-40,1,100.870,1,walk
12-00-41,1,101.120,1,walk
12-00-42,1,101.400,1,walk
12-00-43,1,101.700,1,walk
12-00-44,1,102.020,1,walk
12-00-45,1,102.370,1,walk
12-00-46,1,102.770,1,walk
12-00-47,1,103.150,1,walk
