Time,fms,EDA,individual,simulation,CSS
11-53-37,2,3.313,13,roller,High
11-53-38,2,3.391,13,roller,High
11-53-39,2,3.192,13,roller,High
11-53-40,2,3.235,13,roller,High
11-53-41,2,3.145,13,roller,High
11-53-42,2,3.039,13,roller,High
11-53-43,2,2.989,13,roller,High
11-53-44,2,2.957,13,roller,High
11-53-45,2,2.942,13,roller,High
11-53-46,2,2.924,13,roller,High
11-53-47,2,2.999,13,roller,High
11-53-48,2,3.058,13,roller,High
11-53-49,2,2.984,13,roller,High
11-53-50,2,2.935,13,roller,High
11-53-51,2,2.922,13,roller,High
11-53-52,2,2.906,13,roller,High
11-53-53,2,2.892,13,roller,High
11-53-54,2,2.871,13,roller,High
11-53-55,2,2.854,13,roller,High
11-53-56,2,2.836,13,roller,High
11-53-57,2,2.852,13,roller,High
11-53-58,2,2.916,13,roller,High
11-53-59,2,2.975,13,roller,High
11-54-00,2,2.958,13,roller,High
11-54-01,2,2.906,13,roller,High
11-54-02,2,2.877,13,roller,High
11-54-03,2,2.853,13,roller,High
11-54-04,2,2.839,13,roller,High
11-54-05,2,2.82,13,roller,High
11-54-06,2,2.811,13,roller,High
