Time,fms,EDA,individual,simulation,CSS
11-52-33,2,1.973,13,roller,High
11-52-34,2,1.97,13,roller,High
11-52-35,2,1.977,13,roller,High
11-52-36,2,1.98,13,roller,High
11-52-37,2,2.021,13,roller,High
11-52-38,2,2.16,13,roller,High
11-52-39,2,2.196,13,roller,High
11-52-40,2,2.141,13,roller,High
11-52-41,2,2.102,13,roller,High
11-52-42,2,2.084,13,roller,High
11-52-43,2,2.08,13,roller,High
11-52-44,2,2.133,13,roller,High
11-52-45,2,2.232,13,roller,High
11-52-46,2,2.222,13,roller,High
11-52-47,2,2.174,13,roller,High
11-52-48,2,2.18,13,roller,High
11-52-49,2,2.338,13,roller,High
11-52-50,2,2.369,13,roller,High
11-52-51,2,2.772,13,roller,High
11-52-52,2,3.122,13,roller,High
11-52-53,2,2.847,13,roller,High
11-52-54,2,2.627,13,roller,High
11-52-55,2,2.559,13,roller,High
11-52-56,2,2.537,13,roller,High
11-52-57,2,2.498,13,roller,High
11-52-58,2,2.47,13,roller,High
11-52-59,2,2.458,13,roller,High
11-53-00,2,2.515,13,roller,High
11-53-01,2,2.618,13,roller,High
11-53-02,2,3.058,13,roller,High
