Time,fms,EDA,individual,simulation
12-13-59,0,2.124,9,walk
12-14-00,0,2.126,9,walk
12-14-01,0,2.126,9,walk
12-14-02,0,2.118,9,walk
12-14-03,0,2.107,9,walk
12-14-04,0,2.112,9,walk
12-14-05,0,2.107,9,walk
12-14-06,0,2.103,9,walk
12-14-07,0,2.103,9,walk
12-14-08,0,2.102,9,walk
12-14-09,0,2.099,9,walk
12-14-10,0,2.095,9,walk
12-14-11,0,2.096,9,walk
12-14-12,0,2.093,9,walk
12-14-13,0,2.084,9,walk
12-14-14,0,2.086,9,walk
12-14-15,0,2.085,9,walk
12-14-16,0,2.077,9,walk
12-14-17,0,2.076,9,walk
12-14-18,0,2.077,9,walk
12-14-19,0,2.077,9,walk
12-14-20,0,2.080,9,walk
12-14-21,0,2.076,9,walk
12-14-22,0,2.076,9,walk
12-14-23,0,2.071,9,walk
12-14-24,0,2.059,9,walk
12-14-25,0,2.057,9,walk
12-14-26,0,2.061,9,walk
12-14-27,0,2.067,9,walk
12-14-28,0,2.069,9,walk
