Time,fms,EDA,individual,simulation,CSS
07-43-34,4.0,0.637,11,roller,High
07-43-35,4.0,0.641,11,roller,High
07-43-36,4.0,0.635,11,roller,High
07-43-37,4.0,0.64,11,roller,High
07-43-38,4.0,0.639,11,roller,High
07-43-39,4.0,0.639,11,roller,High
07-43-40,4.0,0.637,11,roller,High
07-43-41,4.0,0.635,11,roller,High
07-43-42,4.0,0.634,11,roller,High
07-43-43,4.0,0.632,11,roller,High
07-43-44,4.0,0.638,11,roller,High
07-43-45,4.0,0.633,11,roller,High
07-43-46,4.0,0.635,11,roller,High
07-43-47,4.0,0.633,11,roller,High
07-43-48,4.0,0.635,11,roller,High
07-43-49,4.0,0.633,11,roller,High
07-43-50,4.0,0.63,11,roller,High
07-43-51,4.0,0.63,11,roller,High
07-43-52,4.0,0.632,11,roller,High
07-43-53,4.0,0.63,11,roller,High
07-43-54,4.0,0.627,11,roller,High
07-43-55,4.0,0.629,11,roller,High
07-43-56,4.0,0.626,11,roller,High
07-43-57,4.0,0.625,11,roller,High
07-43-58,4.0,0.625,11,roller,High
07-43-59,4.0,0.627,11,roller,High
07-44-00,4.0,0.623,11,roller,High
07-44-01,4.0,0.627,11,roller,High
07-44-02,4.0,0.623,11,roller,High
07-44-03,4.0,0.639,11,roller,High
