Time,fms,EDA,individual,simulation,CSS
07-41-58,2.0,0.708,11,roller,High
07-41-59,2.0,0.707,11,roller,High
07-42-00,2.0,0.705,11,roller,High
07-42-01,2.0,0.706,11,roller,High
07-42-02,2.0,0.702,11,roller,High
07-42-03,2.0,0.703,11,roller,High
07-42-04,2.0,0.706,11,roller,High
07-42-05,2.0,0.701,11,roller,High
07-42-06,2.0,0.697,11,roller,High
07-42-07,2.0,0.7,11,roller,High
07-42-08,2.0,0.694,11,roller,High
07-42-09,2.0,0.697,11,roller,High
07-42-10,2.0,0.693,11,roller,High
07-42-11,2.0,0.694,11,roller,High
07-42-12,2.0,0.692,11,roller,High
07-42-13,2.0,0.69,11,roller,High
07-42-14,2.0,0.692,11,roller,High
07-42-15,2.0,0.689,11,roller,High
07-42-16,2.0,0.69,11,roller,High
07-42-17,2.0,0.687,11,roller,High
07-42-18,2.0,0.685,11,roller,High
07-42-19,2.0,0.687,11,roller,High
07-42-20,2.0,0.686,11,roller,High
07-42-21,2.0,0.685,11,roller,High
07-42-22,2.0,0.685,11,roller,High
07-42-23,2.0,0.684,11,roller,High
07-42-24,2.0,0.682,11,roller,High
07-42-25,2.0,0.684,11,roller,High
07-42-26,2.0,0.68,11,roller,High
07-42-27,2.0,0.683,11,roller,High
