Time,fms,EDA,individual,simulation,CSS
07-45-10,5.0,0.619,11,roller,High
07-45-11,5.0,0.693,11,roller,High
07-45-12,5.0,0.639,11,roller,High
07-45-13,5.0,0.628,11,roller,High
07-45-14,5.0,0.621,11,roller,High
07-45-15,5.0,0.618,11,roller,High
07-45-16,5.0,0.613,11,roller,High
07-45-17,5.0,0.607,11,roller,High
07-45-18,5.0,0.609,11,roller,High
07-45-19,5.0,0.603,11,roller,High
07-45-20,5.0,0.602,11,roller,High
07-45-21,5.0,0.613,11,roller,High
07-45-22,5.0,0.631,11,roller,High
07-45-23,5.0,0.628,11,roller,High
07-45-24,5.0,0.614,11,roller,High
07-45-25,5.0,0.611,11,roller,High
07-45-26,5.0,0.609,11,roller,High
07-45-27,5.0,0.606,11,roller,High
07-45-28,5.0,0.599,11,roller,High
07-45-29,5.0,0.599,11,roller,High
07-45-30,5.0,0.593,11,roller,High
07-45-31,5.0,0.593,11,roller,High
07-45-32,5.0,0.589,11,roller,High
07-45-33,5.0,0.592,11,roller,High
07-45-34,5.0,0.586,11,roller,High
07-45-35,5.0,0.587,11,roller,High
07-45-36,5.0,0.583,11,roller,High
07-45-37,5.0,0.584,11,roller,High
07-45-38,5.0,0.578,11,roller,High
07-45-39,5.0,0.591,11,roller,High
