Time,fms,HR,individual,simulation
04-17-42,6,94.420,3,roller
04-17-43,6,94.380,3,roller
04-17-44,6,94.370,3,roller
04-17-45,6,94.330,3,roller
04-17-46,6,94.320,3,roller
04-17-47,6,94.320,3,roller
04-17-48,6,94.330,3,roller
04-17-49,6,94.350,3,roller
04-17-50,6,94.400,3,roller
04-17-51,6,94.470,3,roller
04-17-52,6,94.550,3,roller
04-17-53,6,94.650,3,roller
04-17-54,6,94.780,3,roller
04-17-55,6,94.930,3,roller
04-17-56,6,95.120,3,roller
04-17-57,6,95.280,3,roller
04-17-58,6,95.450,3,roller
04-17-59,6,95.620,3,roller
04-18-00,6,95.770,3,roller
04-18-01,6,95.920,3,roller
04-18-02,6,96.050,3,roller
04-18-03,6,96.200,3,roller
04-18-04,6,96.330,3,roller
04-18-05,6,96.470,3,roller
04-18-06,6,96.620,3,roller
04-18-07,6,96.780,3,roller
04-18-08,6,96.970,3,roller
04-18-09,6,97.180,3,roller
04-18-10,6,97.420,3,roller
04-18-11,6,97.650,3,roller
