Time,fms,EDA,individual,simulation,CSS
07-30-34,1,1.205,11,walk,Mid
07-30-35,1,1.238,11,walk,Mid
07-30-36,1,1.397,11,walk,Mid
07-30-37,1,1.466,11,walk,Mid
07-30-38,1,1.437,11,walk,Mid
07-30-39,1,1.408,11,walk,Mid
07-30-40,1,1.407,11,walk,Mid
07-30-41,1,1.413,11,walk,Mid
07-30-42,1,1.385,11,walk,Mid
07-30-43,1,1.374,11,walk,Mid
07-30-44,1,1.385,11,walk,Mid
07-30-45,1,1.385,11,walk,Mid
07-30-46,1,1.371,11,walk,Mid
07-30-47,1,1.36,11,walk,Mid
07-30-48,1,1.367,11,walk,Mid
07-30-49,1,1.344,11,walk,Mid
07-30-50,1,1.342,11,walk,Mid
07-30-51,1,1.396,11,walk,Mid
07-30-52,1,1.531,11,walk,Mid
07-30-53,1,1.571,11,walk,Mid
07-30-54,1,1.518,11,walk,Mid
07-30-55,1,1.506,11,walk,Mid
07-30-56,1,1.509,11,walk,Mid
07-30-57,1,1.507,11,walk,Mid
07-30-58,1,1.484,11,walk,Mid
07-30-59,1,1.467,11,walk,Mid
07-31-00,1,1.465,11,walk,Mid
07-31-01,1,1.515,11,walk,Mid
07-31-02,1,1.716,11,walk,Mid
07-31-03,1,1.741,11,walk,Mid
