Time,fms,HR,individual,simulation
03-54-10,2,119.900,8,walk
03-54-11,2,120.450,8,walk
03-54-12,2,121.020,8,walk
03-54-13,2,121.020,8,walk
03-54-14,2,121.020,8,walk
03-54-15,2,121.020,8,walk
03-54-16,2,121.020,8,walk
03-54-17,2,121.030,8,walk
03-54-18,2,121.070,8,walk
03-54-19,2,121.100,8,walk
03-54-20,2,121.120,8,walk
03-54-21,2,121.120,8,walk
03-54-22,2,121.120,8,walk
03-54-23,2,121.130,8,walk
03-54-24,2,121.130,8,walk
03-54-25,2,121.130,8,walk
03-54-26,2,121.150,8,walk
03-54-27,2,121.200,8,walk
03-54-28,2,121.280,8,walk
03-54-29,2,121.330,8,walk
03-54-30,2,121.380,8,walk
03-54-31,2,121.420,8,walk
03-54-32,2,121.400,8,walk
03-54-33,2,121.300,8,walk
03-54-34,2,121.300,8,walk
03-54-35,2,121.270,8,walk
03-54-36,2,121.250,8,walk
03-54-37,2,121.250,8,walk
03-54-38,2,121.270,8,walk
03-54-39,2,121.270,8,walk
