Time,fms,EDA,individual,simulation
03-57-28,0,0.470,4,room
03-57-29,0,0.467,4,room
03-57-30,0,0.471,4,room
03-57-31,0,0.477,4,room
03-57-32,0,0.488,4,room
03-57-33,0,0.540,4,room
03-57-34,0,0.520,4,room
03-57-35,0,0.478,4,room
03-57-36,0,0.500,4,room
03-57-37,0,0.516,4,room
03-57-38,0,0.517,4,room
03-57-39,0,0.509,4,room
03-57-40,0,0.513,4,room
03-57-41,0,0.503,4,room
03-57-42,0,0.519,4,room
03-57-43,0,0.533,4,room
03-57-44,0,0.550,4,room
03-57-45,0,0.547,4,room
03-57-46,0,0.542,4,room
03-57-47,0,0.544,4,room
03-57-48,0,0.550,4,room
03-57-49,0,0.547,4,room
03-57-50,0,0.545,4,room
03-57-51,0,0.549,4,room
03-57-52,0,0.552,4,room
03-57-53,0,0.571,4,room
03-57-54,0,0.578,4,room
03-57-55,0,0.584,4,room
03-57-56,0,0.587,4,room
03-57-57,0,0.589,4,room
