Time,fms,EDA,individual,simulation
03-56-24,0,0.345,4,room
03-56-25,0,0.344,4,room
03-56-26,0,0.346,4,room
03-56-27,0,0.345,4,room
03-56-28,0,0.348,4,room
03-56-29,0,0.343,4,room
03-56-30,0,0.347,4,room
03-56-31,0,0.349,4,room
03-56-32,0,0.359,4,room
03-56-33,0,0.356,4,room
03-56-34,0,0.354,4,room
03-56-35,0,0.356,4,room
03-56-36,0,0.356,4,room
03-56-37,0,0.356,4,room
03-56-38,0,0.357,4,room
03-56-39,0,0.359,4,room
03-56-40,0,0.359,4,room
03-56-41,0,0.361,4,room
03-56-42,0,0.366,4,room
03-56-43,0,0.373,4,room
03-56-44,0,0.375,4,room
03-56-45,0,0.375,4,room
03-56-46,0,0.374,4,room
03-56-47,0,0.378,4,room
03-56-48,0,0.376,4,room
03-56-49,0,0.376,4,room
03-56-50,0,0.381,4,room
03-56-51,0,0.379,4,room
03-56-52,0,0.384,4,room
03-56-53,0,0.395,4,room
