Time,fms,EDA,individual,simulation,CSS
12-26-00,0,4.7,12,room,Low
12-26-01,0,4.915,12,room,Low
12-26-02,0,5.209,12,room,Low
12-26-03,0,5.132,12,room,Low
12-26-04,0,5.034,12,room,Low
12-26-05,0,4.863,12,room,Low
12-26-06,0,4.908,12,room,Low
12-26-07,0,4.944,12,room,Low
12-26-08,0,4.773,12,room,Low
12-26-09,0,5.256,12,room,Low
12-26-10,0,5.627,12,room,Low
12-26-11,0,5.359,12,room,Low
12-26-12,0,5.202,12,room,Low
12-26-13,0,5.133,12,room,Low
12-26-14,0,5.277,12,room,Low
12-26-15,0,5.308,12,room,Low
12-26-16,0,4.986,12,room,Low
12-26-17,0,4.869,12,room,Low
12-26-18,0,4.913,12,room,Low
12-26-19,0,5.13,12,room,Low
12-26-20,0,5.305,12,room,Low
12-26-21,0,5.267,12,room,Low
12-26-22,0,5.168,12,room,Low
12-26-23,0,5.149,12,room,Low
12-26-24,0,5.364,12,room,Low
12-26-25,0,5.507,12,room,Low
12-26-26,0,5.688,12,room,Low
12-26-27,0,5.91,12,room,Low
12-26-28,0,5.957,12,room,Low
12-26-29,0,5.579,12,room,Low
