Time,fms,EDA,individual,simulation,CSS
12-27-05,0,5.249,12,room,Low
12-27-06,0,5.481,12,room,Low
12-27-07,0,5.583,12,room,Low
12-27-08,0,5.91,12,room,Low
12-27-09,0,6.04,12,room,Low
12-27-10,0,5.811,12,room,Low
12-27-11,0,5.649,12,room,Low
12-27-12,0,5.594,12,room,Low
12-27-13,0,5.456,12,room,Low
12-27-14,0,5.35,12,room,Low
12-27-15,0,5.379,12,room,Low
12-27-16,0,5.614,12,room,Low
12-27-17,0,5.298,12,room,Low
12-27-18,0,5.158,12,room,Low
12-27-19,0,5.14,12,room,Low
12-27-20,0,5.255,12,room,Low
12-27-21,0,5.761,12,room,Low
12-27-22,0,5.698,12,room,Low
12-27-23,0,5.852,12,room,Low
12-27-24,0,5.878,12,room,Low
12-27-25,0,5.759,12,room,Low
12-27-26,0,5.812,12,room,Low
12-27-27,0,5.987,12,room,Low
12-27-28,0,5.952,12,room,Low
12-27-29,0,5.749,12,room,Low
12-27-30,0,5.766,12,room,Low
12-27-31,0,5.75,12,room,Low
12-27-32,0,5.769,12,room,Low
12-27-33,0,5.721,12,room,Low
12-27-34,0,5.612,12,room,Low
