Time,fms,HR,individual,simulation,CSS
11-57-21,2,92.83,13,roller,High
11-57-22,2,92.87,13,roller,High
11-57-23,2,92.93,13,roller,High
11-57-24,2,93.02,13,roller,High
11-57-25,2,93.1,13,roller,High
11-57-26,2,93.18,13,roller,High
11-57-27,2,93.27,13,roller,High
11-57-28,2,93.35,13,roller,High
11-57-29,2,93.42,13,roller,High
11-57-30,2,93.43,13,roller,High
11-57-31,2,93.4,13,roller,High
11-57-32,2,93.35,13,roller,High
11-57-33,2,93.3,13,roller,High
11-57-34,2,93.27,13,roller,High
11-57-35,2,93.27,13,roller,High
11-57-36,2,93.37,13,roller,High
11-57-37,2,93.37,13,roller,High
11-57-38,2,93.42,13,roller,High
11-57-39,2,93.42,13,roller,High
11-57-40,2,93.45,13,roller,High
11-57-41,2,93.43,13,roller,High
11-57-42,2,93.43,13,roller,High
11-57-43,2,93.43,13,roller,High
11-57-44,2,93.42,13,roller,High
11-57-45,2,93.38,13,roller,High
11-57-46,2,93.35,13,roller,High
11-57-47,2,93.3,13,roller,High
11-57-48,2,93.25,13,roller,High
11-57-49,2,93.17,13,roller,High
11-57-50,2,93.08,13,roller,High
