Time,fms,HR,individual,simulation
12-48-34,0,73.620,7,walk
12-48-35,0,74.100,7,walk
12-48-36,0,74.550,7,walk
12-48-37,0,74.950,7,walk
12-48-38,0,75.420,7,walk
12-48-39,0,75.850,7,walk
12-48-40,0,76.280,7,walk
12-48-41,0,76.720,7,walk
12-48-42,0,77.150,7,walk
12-48-43,0,77.650,7,walk
12-48-44,0,78.120,7,walk
12-48-45,0,78.600,7,walk
12-48-46,0,79.130,7,walk
12-48-47,0,79.700,7,walk
12-48-48,0,80.280,7,walk
12-48-49,0,80.880,7,walk
12-48-50,0,81.520,7,walk
12-48-51,0,82.200,7,walk
12-48-52,0,82.900,7,walk
12-48-53,0,83.570,7,walk
12-48-54,0,84.250,7,walk
12-48-55,0,84.930,7,walk
12-48-56,0,85.600,7,walk
12-48-57,0,86.250,7,walk
12-48-58,0,86.880,7,walk
12-48-59,0,87.250,7,walk
12-49-00,0,87.570,7,walk
12-49-01,0,87.830,7,walk
12-49-02,0,88.170,7,walk
12-49-03,0,88.420,7,walk
