Time,fms,HR,individual,simulation
12-52-18,1,96.620,7,walk
12-52-19,1,96.570,7,walk
12-52-20,1,96.530,7,walk
12-52-21,1,96.530,7,walk
12-52-22,1,96.580,7,walk
12-52-23,1,96.620,7,walk
12-52-24,1,96.680,7,walk
12-52-25,1,96.730,7,walk
12-52-26,1,96.800,7,walk
12-52-27,1,96.820,7,walk
12-52-28,1,96.820,7,walk
12-52-29,1,96.770,7,walk
12-52-30,1,96.680,7,walk
12-52-31,1,96.600,7,walk
12-52-32,1,96.480,7,walk
12-52-33,1,96.330,7,walk
12-52-34,1,96.220,7,walk
12-52-35,1,96.080,7,walk
12-52-36,1,95.950,7,walk
12-52-37,1,95.850,7,walk
12-52-38,1,95.730,7,walk
12-52-39,1,95.600,7,walk
12-52-40,1,95.470,7,walk
12-52-41,1,95.320,7,walk
12-52-42,1,95.170,7,walk
12-52-43,1,95.020,7,walk
12-52-44,1,94.900,7,walk
12-52-45,1,94.800,7,walk
12-52-46,1,94.670,7,walk
12-52-47,1,94.520,7,walk
