Time,fms,HR,individual,simulation,CSS
04-55-52,2,89.1,3,sea,High
04-55-53,2,89.0,3,sea,High
04-55-54,2,88.87,3,sea,High
04-55-55,2,88.73,3,sea,High
04-55-56,2,88.58,3,sea,High
04-55-57,2,88.45,3,sea,High
04-55-58,2,88.32,3,sea,High
04-55-59,2,88.2,3,sea,High
04-56-00,2,88.12,3,sea,High
04-56-01,2,88.1,3,sea,High
04-56-02,2,88.08,3,sea,High
04-56-03,2,88.07,3,sea,High
04-56-04,2,88.03,3,sea,High
04-56-05,2,88.02,3,sea,High
04-56-06,2,88.02,3,sea,High
04-56-07,2,88.08,3,sea,High
04-56-08,2,88.12,3,sea,High
04-56-09,2,88.1,3,sea,High
04-56-10,2,88.07,3,sea,High
04-56-11,2,88.05,3,sea,High
04-56-12,2,88.03,3,sea,High
04-56-13,2,88.02,3,sea,High
04-56-14,2,88.02,3,sea,High
04-56-15,2,88.03,3,sea,High
04-56-16,2,88.05,3,sea,High
04-56-17,2,88.07,3,sea,High
04-56-18,2,88.1,3,sea,High
04-56-19,2,88.12,3,sea,High
04-56-20,2,88.12,3,sea,High
04-56-21,2,88.12,3,sea,High
