Time,fms,HR,individual,simulation,CSS
04-59-04,3,94.4,3,sea,High
04-59-05,3,94.43,3,sea,High
04-59-06,3,94.45,3,sea,High
04-59-07,3,94.43,3,sea,High
04-59-08,3,94.43,3,sea,High
04-59-09,3,94.43,3,sea,High
04-59-10,3,94.43,3,sea,High
04-59-11,3,94.45,3,sea,High
04-59-12,3,94.47,3,sea,High
04-59-13,3,94.5,3,sea,High
04-59-14,3,94.53,3,sea,High
04-59-15,3,94.58,3,sea,High
04-59-16,3,94.62,3,sea,High
04-59-17,3,94.65,3,sea,High
04-59-18,3,94.68,3,sea,High
04-59-19,3,94.7,3,sea,High
04-59-20,3,94.7,3,sea,High
04-59-21,3,94.7,3,sea,High
04-59-22,3,94.67,3,sea,High
04-59-23,3,94.63,3,sea,High
04-59-24,3,94.6,3,sea,High
04-59-25,3,94.62,3,sea,High
04-59-26,3,94.65,3,sea,High
04-59-27,3,94.73,3,sea,High
04-59-28,3,94.85,3,sea,High
04-59-29,3,95.0,3,sea,High
04-59-30,3,95.18,3,sea,High
04-59-31,3,95.38,3,sea,High
04-59-32,3,95.53,3,sea,High
04-59-33,3,95.68,3,sea,High
