Time,fms,HR,individual,simulation,CSS
04-57-28,4,90.15,3,sea,High
04-57-29,4,90.25,3,sea,High
04-57-30,4,90.35,3,sea,High
04-57-31,4,90.47,3,sea,High
04-57-32,4,90.6,3,sea,High
04-57-33,4,90.8,3,sea,High
04-57-34,4,90.95,3,sea,High
04-57-35,4,91.03,3,sea,High
04-57-36,4,91.12,3,sea,High
04-57-37,4,91.2,3,sea,High
04-57-38,4,91.28,3,sea,High
04-57-39,4,91.35,3,sea,High
04-57-40,4,91.4,3,sea,High
04-57-41,4,91.43,3,sea,High
04-57-42,4,91.47,3,sea,High
04-57-43,4,91.48,3,sea,High
04-57-44,4,91.5,3,sea,High
04-57-45,4,91.53,3,sea,High
04-57-46,4,91.57,3,sea,High
04-57-47,4,91.6,3,sea,High
04-57-48,4,91.63,3,sea,High
04-57-49,4,91.67,3,sea,High
04-57-50,4,91.67,3,sea,High
04-57-51,4,91.67,3,sea,High
04-57-52,4,91.65,3,sea,High
04-57-53,4,91.63,3,sea,High
04-57-54,4,91.63,3,sea,High
04-57-55,4,91.63,3,sea,High
04-57-56,4,91.63,3,sea,High
04-57-57,4,91.63,3,sea,High
