Time,fms,EDA,individual,simulation
04-50-15,1,4.681,8,roller
04-50-16,1,4.664,8,roller
04-50-17,1,4.652,8,roller
04-50-18,1,4.674,8,roller
04-50-19,1,4.723,8,roller
04-50-20,1,4.955,8,roller
04-50-21,1,5.210,8,roller
04-50-22,1,5.105,8,roller
04-50-23,1,4.904,8,roller
04-50-24,1,4.782,8,roller
04-50-25,1,4.745,8,roller
04-50-26,1,4.741,8,roller
04-50-27,1,4.707,8,roller
04-50-28,1,4.660,8,roller
04-50-29,1,4.669,8,roller
04-50-30,1,4.499,8,roller
04-50-31,1,4.577,8,roller
04-50-32,1,4.864,8,roller
04-50-33,1,4.857,8,roller
04-50-34,1,4.886,8,roller
04-50-35,1,5.061,8,roller
04-50-36,1,5.236,8,roller
04-50-37,1,5.076,8,roller
04-50-38,1,4.845,8,roller
04-50-39,1,4.704,8,roller
04-50-40,1,4.625,8,roller
04-50-41,1,4.564,8,roller
04-50-42,1,4.527,8,roller
04-50-43,1,4.486,8,roller
04-50-44,1,4.450,8,roller
