Time,fms,HR,individual,simulation
04-30-49,1,73.570,2,roller
04-30-50,1,73.780,2,roller
04-30-51,1,73.980,2,roller
04-30-52,1,74.180,2,roller
04-30-53,1,74.400,2,roller
04-30-54,1,74.620,2,roller
04-30-55,1,74.750,2,roller
04-30-56,1,74.850,2,roller
04-30-57,1,74.920,2,roller
04-30-58,1,74.970,2,roller
04-30-59,1,74.980,2,roller
04-31-00,1,74.970,2,roller
04-31-01,1,75.020,2,roller
04-31-02,1,75.050,2,roller
04-31-03,1,75.100,2,roller
04-31-04,1,75.180,2,roller
04-31-05,1,75.250,2,roller
04-31-06,1,75.330,2,roller
04-31-07,1,75.430,2,roller
04-31-08,1,75.650,2,roller
04-31-09,1,75.850,2,roller
04-31-10,1,76.080,2,roller
04-31-11,1,76.320,2,roller
04-31-12,1,76.520,2,roller
04-31-13,1,76.620,2,roller
04-31-14,1,76.680,2,roller
04-31-15,1,76.830,2,roller
04-31-16,1,76.920,2,roller
04-31-17,1,76.850,2,roller
04-31-18,1,76.770,2,roller
