Time,Convergence_distance,fms,Left_Eye_Openness,Right_Eye_Openness,LeftPupilDiameter,RightPupilDiameter,LeftPupilPosInSensorX,LeftPupilPosInSensorY,RightPupilPosInSensorX,RightPupilPosInSensorY,GazeOriginLclSpc_X,GazeOriginLclSpc_Y,GazeOriginLclSpc_Z,GazeDirectionLclSpc_X,GazeDirectionLclSpc_Y,GazeDirectionLclSpc_Z,GazeOriginWrldSpc_X,GazeOriginWrldSpc_Y,GazeOriginWrldSpc_Z,GazeDirectionWrldSpc_X,GazeDirectionWrldSpc_Y,GazeDirectionWrldSpc_Z,NrmLeftEyeOriginX,NrmLeftEyeOriginY,NrmLeftEyeOriginZ,NrmRightEyeOriginX,NrmRightEyeOriginY,NrmRightEyeOriginZ,NrmSRLeftEyeGazeDirX,NrmSRLeftEyeGazeDirY,NrmSRLeftEyeGazeDirZ,NrmSRRightEyeGazeDirX,NrmSRRightEyeGazeDirY,NrmSRRightEyeGazeDirZ,Unnamed: 40,individual,simulation,CSS
04-02-56,0.383,0,1.0,1.0,3.686,3.1,0.622,0.468,0.624,0.557,0.02,0.007,-0.041,-0.009,0.017,0.999,-47.849,3.323,48.363,0.995,-0.101,0.009,30.327,6.644,-40.268,-34.268,7.218,-49.631,0.009,0.019,0.999,-0.01,-0.039,0.998,,2,walk,Low
04-02-57,0.683,0,0.822,0.768,2.979,2.465,0.46,0.362,0.612,0.61,-0.004,0.005,-0.04,-0.047,-0.182,0.975,-42.753,2.979,43.216,0.836,-0.24,0.22,30.01,5.751,-39.859,-34.21,6.325,-49.052,-0.009,-0.169,0.836,0.047,-0.185,0.83,,2,walk,Low
04-02-58,1.985,0,0.927,0.771,3.663,3.152,0.638,0.527,0.649,0.617,0.004,0.006,-0.043,0.036,-0.245,0.969,-47.866,3.35,48.391,0.997,-0.068,-0.018,29.97,5.595,-39.303,-34.762,6.091,-48.554,-0.028,-0.242,0.97,-0.052,-0.246,0.967,,2,walk,Low
04-02-59,2.821,0,0.914,0.748,3.74,3.122,0.638,0.511,0.646,0.6,0.004,0.006,-0.042,0.039,-0.207,0.976,-47.859,3.351,48.377,0.998,-0.04,-0.004,29.982,5.779,-38.794,-34.767,6.211,-47.92,-0.036,-0.206,0.977,-0.038,-0.217,0.975,,2,walk,Low
04-03-00,1.697,0,0.984,0.899,3.702,3.045,0.617,0.503,0.625,0.588,0.021,0.006,-0.04,-0.017,-0.189,0.981,-47.859,3.352,48.349,0.999,0.028,-0.007,30.396,5.993,-38.923,-34.389,6.06,-46.765,0.02,-0.191,0.981,-0.009,-0.181,0.983,,2,walk,Low
04-03-01,1.544,0,0.921,0.764,3.679,3.041,0.627,0.493,0.616,0.574,0.025,0.006,-0.039,-0.002,-0.189,0.98,-47.848,3.35,48.353,0.995,-0.009,0.022,30.189,6.228,-38.697,-34.284,6.409,-46.785,-0.003,-0.196,0.978,0.032,-0.175,0.982,,2,walk,Low
04-03-02,0.897,0,0.949,0.778,3.653,2.863,0.617,0.505,0.625,0.587,0.029,0.006,-0.038,-0.027,-0.226,0.973,-47.847,3.361,48.338,0.986,0.161,0.013,30.34,5.819,-38.09,-34.335,6.245,-47.14,0.029,-0.226,0.973,-0.025,-0.196,0.978,,2,walk,Low
04-03-03,0.669,0,0.689,0.462,3.531,2.906,0.629,0.523,0.607,0.602,0.009,0.006,-0.041,-0.027,-0.304,0.94,-47.863,3.365,48.339,0.976,0.07,0.065,30.148,5.65,-38.277,-34.139,6.057,-46.915,-0.013,-0.306,0.939,0.061,-0.278,0.948,,2,walk,Low
04-03-04,1.244,0,0.822,0.639,3.731,2.99,0.624,0.496,0.63,0.58,0.0,0.007,-0.045,0.034,-0.154,0.984,-47.871,3.371,48.352,0.937,0.341,-0.024,30.27,6.103,-39.248,-34.249,7.277,-50.43,-0.001,-0.141,0.99,-0.062,-0.173,0.981,,2,walk,Low
04-03-05,0.779,0,0.884,0.677,3.817,3.049,0.623,0.509,0.631,0.586,0.021,0.005,-0.038,-0.003,-0.195,0.98,-47.883,3.379,48.321,0.894,0.445,0.007,30.228,5.401,-37.195,-34.549,5.617,-45.254,0.003,-0.198,0.98,-0.02,-0.155,0.987,,2,walk,Low
