Time,fms,HR,individual,simulation
04-04-00,0,93.350,2,walk
04-04-01,0,93.650,2,walk
04-04-02,0,93.980,2,walk
04-04-03,0,94.370,2,walk
04-04-04,0,94.750,2,walk
04-04-05,0,95.200,2,walk
04-04-06,0,95.630,2,walk
04-04-07,0,96.130,2,walk
04-04-08,0,96.650,2,walk
04-04-09,0,97.020,2,walk
04-04-10,0,97.580,2,walk
04-04-11,0,98.070,2,walk
04-04-12,0,98.480,2,walk
04-04-13,0,98.900,2,walk
04-04-14,0,99.320,2,walk
04-04-15,0,99.680,2,walk
04-04-16,0,100.100,2,walk
04-04-17,0,100.450,2,walk
04-04-18,0,100.750,2,walk
04-04-19,0,101.080,2,walk
04-04-20,0,101.400,2,walk
04-04-21,0,101.750,2,walk
04-04-22,0,102.130,2,walk
04-04-23,0,102.450,2,walk
04-04-24,0,102.770,2,walk
04-04-25,0,103.070,2,walk
04-04-26,0,103.270,2,walk
04-04-27,0,103.470,2,walk
04-04-28,0,103.650,2,walk
04-04-29,0,103.730,2,walk
