Time,fms,HR,individual,simulation,CSS
07-41-26,2.0,71.78,11,roller,High
07-41-27,2.0,71.75,11,roller,High
07-41-28,2.0,71.7,11,roller,High
07-41-29,2.0,71.65,11,roller,High
07-41-30,2.0,71.62,11,roller,High
07-41-31,2.0,71.6,11,roller,High
07-41-32,2.0,71.57,11,roller,High
07-41-33,2.0,71.55,11,roller,High
07-41-34,2.0,71.57,11,roller,High
07-41-35,2.0,71.58,11,roller,High
07-41-36,2.0,71.6,11,roller,High
07-41-37,2.0,71.63,11,roller,High
07-41-38,2.0,71.65,11,roller,High
07-41-39,2.0,71.65,11,roller,High
07-41-40,2.0,71.65,11,roller,High
07-41-41,2.0,71.7,11,roller,High
07-41-42,2.0,71.73,11,roller,High
07-41-43,2.0,71.77,11,roller,High
07-41-44,2.0,71.8,11,roller,High
07-41-45,2.0,71.83,11,roller,High
07-41-46,2.0,71.88,11,roller,High
07-41-47,2.0,71.93,11,roller,High
07-41-48,2.0,72.0,11,roller,High
07-41-49,2.0,72.07,11,roller,High
07-41-50,2.0,72.15,11,roller,High
07-41-51,2.0,72.23,11,roller,High
07-41-52,2.0,72.33,11,roller,High
07-41-53,2.0,72.45,11,roller,High
07-41-54,2.0,72.57,11,roller,High
07-41-55,2.0,72.7,11,roller,High
