Time,fms,EDA,individual,simulation
03-50-42,0,6.386,2,beach
03-50-43,0,6.525,2,beach
03-50-44,0,6.288,2,beach
03-50-45,0,6.010,2,beach
03-50-46,0,5.809,2,beach
03-50-47,0,5.660,2,beach
03-50-48,0,5.564,2,beach
03-50-49,0,5.513,2,beach
03-50-50,0,5.474,2,beach
03-50-51,0,5.442,2,beach
03-50-52,0,5.405,2,beach
03-50-53,0,5.355,2,beach
03-50-54,0,5.328,2,beach
03-50-55,0,5.279,2,beach
03-50-56,0,5.392,2,beach
03-50-57,0,5.481,2,beach
03-50-58,0,5.439,2,beach
03-50-59,0,5.379,2,beach
03-51-00,0,5.334,2,beach
03-51-01,0,5.303,2,beach
03-51-02,0,5.281,2,beach
03-51-03,0,5.244,2,beach
03-51-04,0,5.216,2,beach
03-51-05,0,5.190,2,beach
03-51-06,0,5.166,2,beach
03-51-07,0,5.134,2,beach
03-51-08,0,5.115,2,beach
03-51-09,0,5.099,2,beach
03-51-10,0,5.078,2,beach
03-51-11,0,5.053,2,beach
