Time,fms,HR,individual,simulation,CSS
12-40-45,0,84.27,1,sea,Low
12-40-46,0,84.25,1,sea,Low
12-40-47,0,84.22,1,sea,Low
12-40-48,0,84.18,1,sea,Low
12-40-49,0,84.15,1,sea,Low
12-40-50,0,84.12,1,sea,Low
12-40-51,0,84.07,1,sea,Low
12-40-52,0,84.03,1,sea,Low
12-40-53,0,84.0,1,sea,Low
12-40-54,0,83.98,1,sea,Low
12-40-55,0,83.97,1,sea,Low
12-40-56,0,83.95,1,sea,Low
12-40-57,0,83.92,1,sea,Low
12-40-58,0,83.9,1,sea,Low
12-40-59,0,83.88,1,sea,Low
12-41-00,0,83.88,1,sea,Low
12-41-01,0,83.9,1,sea,Low
12-41-02,0,83.9,1,sea,Low
12-41-03,0,83.9,1,sea,Low
12-41-04,0,83.9,1,sea,Low
12-41-05,0,83.92,1,sea,Low
12-41-06,0,83.93,1,sea,Low
12-41-07,0,83.97,1,sea,Low
12-41-08,0,83.98,1,sea,Low
12-41-09,0,84.02,1,sea,Low
12-41-10,0,84.03,1,sea,Low
12-41-11,0,84.05,1,sea,Low
12-41-12,0,84.05,1,sea,Low
12-41-13,0,84.02,1,sea,Low
12-41-14,0,84.0,1,sea,Low
