Time,fms,HR,individual,simulation,CSS
04-43-50,2,108.18,3,walk,High
04-43-51,2,108.18,3,walk,High
04-43-52,2,108.25,3,walk,High
04-43-53,2,108.33,3,walk,High
04-43-54,2,108.42,3,walk,High
04-43-55,2,108.52,3,walk,High
04-43-56,2,108.6,3,walk,High
04-43-57,2,108.63,3,walk,High
04-43-58,2,108.62,3,walk,High
04-43-59,2,108.45,3,walk,High
04-44-00,2,108.27,3,walk,High
04-44-01,2,108.15,3,walk,High
04-44-02,2,108.0,3,walk,High
04-44-03,2,107.83,3,walk,High
04-44-04,2,107.68,3,walk,High
04-44-05,2,107.55,3,walk,High
04-44-06,2,107.43,3,walk,High
04-44-07,2,107.33,3,walk,High
04-44-08,2,107.27,3,walk,High
04-44-09,2,107.23,3,walk,High
04-44-10,2,107.23,3,walk,High
04-44-11,2,107.23,3,walk,High
04-44-12,2,107.27,3,walk,High
04-44-13,2,107.3,3,walk,High
04-44-14,2,107.35,3,walk,High
04-44-15,2,107.42,3,walk,High
04-44-16,2,107.45,3,walk,High
04-44-17,2,107.48,3,walk,High
04-44-18,2,107.52,3,walk,High
04-44-19,2,107.52,3,walk,High
