Time,Convergence_distance,fms,Left_Eye_Openness,Right_Eye_Openness,LeftPupilDiameter,RightPupilDiameter,LeftPupilPosInSensorX,LeftPupilPosInSensorY,RightPupilPosInSensorX,RightPupilPosInSensorY,GazeOriginLclSpc_X,GazeOriginLclSpc_Y,GazeOriginLclSpc_Z,GazeDirectionLclSpc_X,GazeDirectionLclSpc_Y,GazeDirectionLclSpc_Z,GazeOriginWrldSpc_X,GazeOriginWrldSpc_Y,GazeOriginWrldSpc_Z,GazeDirectionWrldSpc_X,GazeDirectionWrldSpc_Y,GazeDirectionWrldSpc_Z,NrmLeftEyeOriginX,NrmLeftEyeOriginY,NrmLeftEyeOriginZ,NrmRightEyeOriginX,NrmRightEyeOriginY,NrmRightEyeOriginZ,NrmSRLeftEyeGazeDirX,NrmSRLeftEyeGazeDirY,NrmSRLeftEyeGazeDirZ,NrmSRRightEyeGazeDirX,NrmSRRightEyeGazeDirY,NrmSRRightEyeGazeDirZ,Unnamed: 40,individual,simulation,CSS
04-38-44,5.01,1,0.907,0.989,4.11,4.187,0.568,0.516,0.545,0.536,-0.002,0.001,-0.027,-0.038,0.079,0.993,-4.181,7.242,119.697,-0.141,0.234,0.89,30.351,0.355,-25.639,-31.575,0.83,-29.373,0.047,0.075,0.993,0.038,0.078,0.993,,14,roller,High
04-38-45,4.718,1,0.818,0.985,3.837,3.883,0.519,0.546,0.495,0.567,0.005,0.0,-0.028,-0.182,-0.017,0.979,-11.255,14.415,137.901,-0.818,0.285,0.399,31.115,0.303,-26.977,-30.894,0.712,-30.212,0.179,-0.016,0.98,0.169,-0.019,0.982,,14,roller,High
04-38-46,1.997,1,0.916,0.929,4.211,4.282,0.623,0.526,0.599,0.543,-0.022,0.001,-0.029,0.091,0.059,0.983,-28.964,20.508,145.215,-0.878,-0.141,0.365,29.409,0.095,-25.589,-32.367,0.882,-29.797,-0.078,0.067,0.982,-0.092,0.059,0.983,,14,roller,High
04-38-47,2.175,1,0.99,0.939,4.328,4.415,0.661,0.519,0.64,0.537,-0.006,0.001,-0.028,0.178,0.101,0.967,-45.523,15.804,151.011,-0.604,-0.359,0.692,28.819,0.076,-25.311,-32.969,0.949,-29.938,-0.177,0.1,0.968,-0.191,0.09,0.966,,14,roller,High
04-38-48,1.933,1,0.982,0.934,4.223,4.313,0.661,0.529,0.642,0.554,-0.013,0.0,-0.028,0.2,0.043,0.974,-53.713,7.049,167.997,-0.052,0.155,0.894,28.871,-0.064,-25.056,-32.991,0.735,-29.835,-0.19,0.053,0.976,-0.202,0.036,0.974,,14,roller,High
04-38-49,2.383,1,0.858,0.836,4.046,4.125,0.654,0.554,0.636,0.585,-0.016,0.0,-0.029,0.186,-0.047,0.973,-53.891,16.95,186.102,0.18,0.889,0.275,29.029,-0.199,-25.424,-32.901,0.354,-29.762,-0.179,-0.041,0.975,-0.187,-0.054,0.973,,14,roller,High
04-38-50,2.694,1,0.531,0.665,4.195,4.313,0.626,0.625,0.604,0.661,-0.003,-0.001,-0.028,0.139,-0.275,0.945,-46.937,31.827,189.958,0.771,-0.161,0.195,29.629,-0.712,-26.336,-32.22,-0.448,-29.869,-0.131,-0.278,0.946,-0.139,-0.278,0.943,,14,roller,High
04-38-51,3.324,1,0.725,0.967,4.101,4.327,0.463,0.581,0.431,0.601,0.01,0.0,-0.029,-0.285,-0.117,0.943,-36.115,26.795,189.5,0.02,-0.981,0.086,32.083,0.026,-27.513,-29.766,0.569,-31.277,0.297,-0.117,0.939,0.286,-0.106,0.944,,14,roller,High
04-38-52,4.041,1,0.955,1.0,4.043,4.249,0.49,0.535,0.461,0.553,0.013,0.001,-0.028,-0.238,0.019,0.964,-34.029,12.267,182.892,-0.048,-0.604,-0.701,31.668,0.616,-27.447,-30.252,0.981,-30.607,0.232,0.015,0.966,0.228,0.023,0.967,,14,roller,High
04-38-53,3.352,1,0.959,0.983,3.932,4.148,0.569,0.537,0.548,0.557,-0.004,0.001,-0.028,-0.031,0.006,0.995,-33.972,7.441,162.188,0.031,0.437,-0.882,30.442,0.347,-26.461,-31.616,0.699,-29.602,0.032,0.0,0.995,0.028,0.005,0.995,,14,roller,High
04-38-54,2.248,1,0.269,0.663,4.075,4.323,0.58,0.668,0.558,0.7,-0.003,-0.001,-0.029,-0.005,-0.393,0.913,-33.968,19.17,142.061,0.035,0.475,-0.862,30.244,-1.078,-26.93,-31.717,-0.694,-30.306,0.006,-0.396,0.913,0.005,-0.399,0.911,,14,roller,High
04-38-55,3.541,1,0.286,0.671,4.025,4.134,0.586,0.655,0.563,0.683,-0.0,-0.001,-0.029,0.009,-0.364,0.93,-34.002,29.416,124.552,0.053,-0.224,-0.933,30.15,-0.958,-26.817,-31.789,-0.502,-30.254,-0.009,-0.362,0.93,-0.009,-0.36,0.931,,14,roller,High
04-38-56,1.937,1,0.797,0.891,4.161,4.325,0.593,0.534,0.562,0.557,-0.006,0.001,-0.028,0.021,0.005,0.981,-34.36,26.195,107.38,0.033,-0.746,-0.653,29.965,0.281,-26.251,-31.72,0.821,-30.058,-0.016,0.023,0.98,-0.02,0.01,0.982,,14,roller,High
04-38-57,2.88,1,1.0,1.0,4.27,4.526,0.609,0.486,0.584,0.511,-0.007,0.001,-0.028,0.066,0.159,0.982,-36.754,14.91,91.979,-0.44,-0.534,-0.67,29.739,0.772,-25.787,-32.017,1.316,-29.991,-0.063,0.169,0.981,-0.076,0.154,0.982,,14,roller,High
04-38-58,4.273,1,1.0,1.0,4.2,4.432,0.608,0.531,0.589,0.555,-0.016,0.001,-0.029,0.084,0.018,0.995,-51.81,6.367,78.243,-0.925,-0.171,0.063,29.845,0.149,-25.514,-32.119,0.763,-29.763,-0.078,0.02,0.995,-0.085,0.017,0.995,,14,roller,High
04-38-59,4.146,1,1.0,1.0,4.046,4.324,0.645,0.517,0.625,0.54,-0.017,0.001,-0.029,0.173,0.066,0.981,-74.034,5.576,82.623,-0.306,0.1,0.856,29.241,0.243,-25.196,-32.628,0.985,-29.896,-0.166,0.071,0.981,-0.177,0.066,0.98,,14,roller,High
04-39-00,5.065,1,0.999,0.999,3.852,3.993,0.632,0.508,0.611,0.529,-0.015,0.001,-0.028,0.138,0.096,0.983,-80.84,10.385,103.628,0.744,0.261,0.416,29.456,0.322,-25.126,-32.447,1.089,-29.805,-0.133,0.096,0.983,-0.14,0.092,0.983,,14,roller,High
04-39-01,2.033,1,0.687,0.915,4.094,4.282,0.575,0.588,0.553,0.606,-0.003,-0.0,-0.028,0.003,-0.15,0.97,-66.063,17.596,116.497,0.965,0.094,-0.232,30.329,-0.346,-26.135,-31.565,0.338,-30.08,0.014,-0.158,0.97,-0.003,-0.145,0.972,,14,roller,High
04-39-02,2.576,1,0.603,0.875,4.143,4.344,0.53,0.599,0.507,0.624,-0.007,0.0,-0.029,-0.137,-0.192,0.959,-44.8,22.06,119.21,0.937,-0.018,-0.3,30.972,-0.296,-26.658,-31.012,0.237,-30.655,0.141,-0.197,0.957,0.128,-0.19,0.962,,14,roller,High
04-39-03,2.277,1,0.831,0.907,4.104,4.393,0.61,0.581,0.589,0.614,-0.015,0.0,-0.03,0.063,-0.15,0.973,-24.85,24.368,117.736,0.981,-0.052,-0.169,29.722,-0.123,-26.608,-32.18,0.359,-30.692,-0.061,-0.141,0.975,-0.072,-0.153,0.972,,14,roller,High
04-39-04,2.718,1,0.961,0.965,4.166,4.373,0.633,0.556,0.614,0.585,-0.026,0.001,-0.03,0.146,-0.069,0.983,-5.755,24.384,112.803,0.702,-0.309,-0.593,29.395,0.002,-26.037,-32.508,0.638,-30.55,-0.13,-0.059,0.986,-0.142,-0.069,0.983,,14,roller,High
04-39-05,2.742,1,1.0,1.0,4.118,4.33,0.564,0.54,0.544,0.562,-0.005,0.001,-0.029,-0.028,-0.012,0.997,11.05,21.292,102.975,0.294,-0.489,-0.814,30.604,0.533,-27.14,-31.498,0.691,-29.754,0.03,-0.015,0.997,0.031,-0.009,0.997,,14,roller,High
