Time,fms,EDA,individual,simulation
08-16-19,0,0.468,11,room
08-16-20,0,0.465,11,room
08-16-21,0,0.471,11,room
08-16-22,0,0.467,11,room
08-16-23,0,0.465,11,room
08-16-24,0,0.465,11,room
08-16-25,0,0.466,11,room
08-16-26,0,0.465,11,room
08-16-27,0,0.468,11,room
08-16-28,0,0.466,11,room
08-16-29,0,0.468,11,room
08-16-30,0,0.467,11,room
08-16-31,0,0.466,11,room
08-16-32,0,0.468,11,room
08-16-33,0,0.463,11,room
08-16-34,0,0.468,11,room
08-16-35,0,0.467,11,room
08-16-36,0,0.466,11,room
08-16-37,0,0.469,11,room
08-16-38,0,0.466,11,room
08-16-39,0,0.469,11,room
08-16-40,0,0.467,11,room
08-16-41,0,0.467,11,room
08-16-42,0,0.469,11,room
08-16-43,0,0.467,11,room
08-16-44,0,0.468,11,room
08-16-45,0,0.466,11,room
08-16-46,0,0.468,11,room
08-16-47,0,0.467,11,room
08-16-48,0,0.468,11,room
