Time,fms,HR,individual,simulation
12-33-15,2,94.470,13,walk
12-33-16,2,94.570,13,walk
12-33-17,2,94.650,13,walk
12-33-18,2,94.750,13,walk
12-33-19,2,94.830,13,walk
12-33-20,2,94.900,13,walk
12-33-21,2,94.970,13,walk
12-33-22,2,95.020,13,walk
12-33-23,2,95.050,13,walk
12-33-24,2,95.070,13,walk
12-33-25,2,95.120,13,walk
12-33-26,2,95.180,13,walk
12-33-27,2,95.230,13,walk
12-33-28,2,95.280,13,walk
12-33-29,2,95.370,13,walk
12-33-30,2,95.470,13,walk
12-33-31,2,95.550,13,walk
12-33-32,2,95.570,13,walk
12-33-33,2,95.620,13,walk
12-33-34,2,95.680,13,walk
12-33-35,2,95.750,13,walk
12-33-36,2,95.820,13,walk
12-33-37,2,95.880,13,walk
12-33-38,2,95.920,13,walk
12-33-39,2,95.930,13,walk
12-33-40,2,95.950,13,walk
12-33-41,2,95.970,13,walk
12-33-42,2,96.000,13,walk
12-33-43,2,96.020,13,walk
12-33-44,2,96.050,13,walk
