Time,fms,EDA,individual,simulation,CSS
04-37-12,2,4.135,8,sea,High
04-37-13,2,4.12,8,sea,High
04-37-14,2,4.111,8,sea,High
04-37-15,2,4.1,8,sea,High
04-37-16,2,4.196,8,sea,High
04-37-17,2,4.274,8,sea,High
04-37-18,2,4.24,8,sea,High
04-37-19,2,4.186,8,sea,High
04-37-20,2,4.143,8,sea,High
04-37-21,2,4.118,8,sea,High
04-37-22,2,4.27,8,sea,High
04-37-23,2,4.656,8,sea,High
04-37-24,2,4.669,8,sea,High
04-37-25,2,4.465,8,sea,High
04-37-26,2,4.332,8,sea,High
04-37-27,2,4.267,8,sea,High
04-37-28,2,4.223,8,sea,High
04-37-29,2,4.194,8,sea,High
04-37-30,2,4.177,8,sea,High
04-37-31,2,4.165,8,sea,High
04-37-32,2,4.15,8,sea,High
04-37-33,2,4.168,8,sea,High
04-37-34,2,4.176,8,sea,High
04-37-35,2,4.162,8,sea,High
04-37-36,2,4.142,8,sea,High
04-37-37,2,4.115,8,sea,High
04-37-38,2,4.104,8,sea,High
04-37-39,2,4.097,8,sea,High
04-37-40,2,4.089,8,sea,High
04-37-41,2,4.079,8,sea,High
