Time,fms,EDA,individual,simulation,CSS
04-35-36,3,4.003,8,sea,High
04-35-37,3,4.032,8,sea,High
04-35-38,3,3.99,8,sea,High
04-35-39,3,3.948,8,sea,High
04-35-40,3,4.096,8,sea,High
04-35-41,3,4.289,8,sea,High
04-35-42,3,4.329,8,sea,High
04-35-43,3,4.245,8,sea,High
04-35-44,3,4.151,8,sea,High
04-35-45,3,4.152,8,sea,High
04-35-46,3,4.122,8,sea,High
04-35-47,3,4.072,8,sea,High
04-35-48,3,4.058,8,sea,High
04-35-49,3,4.056,8,sea,High
04-35-50,3,4.043,8,sea,High
04-35-51,3,4.018,8,sea,High
04-35-52,3,4.001,8,sea,High
04-35-53,3,3.982,8,sea,High
04-35-54,3,3.97,8,sea,High
04-35-55,3,3.956,8,sea,High
04-35-56,3,3.945,8,sea,High
04-35-57,3,3.939,8,sea,High
04-35-58,3,4.181,8,sea,High
04-35-59,3,4.561,8,sea,High
04-36-00,3,4.51,8,sea,High
04-36-01,3,4.302,8,sea,High
04-36-02,3,4.179,8,sea,High
04-36-03,3,4.105,8,sea,High
04-36-04,3,4.12,8,sea,High
04-36-05,3,4.422,8,sea,High
