Time,fms,EDA,individual,simulation,CSS
04-34-32,2,3.581,8,sea,High
04-34-33,2,3.646,8,sea,High
04-34-34,2,3.647,8,sea,High
04-34-35,2,3.595,8,sea,High
04-34-36,2,3.559,8,sea,High
04-34-37,2,3.525,8,sea,High
04-34-38,2,3.498,8,sea,High
04-34-39,2,3.484,8,sea,High
04-34-40,2,3.463,8,sea,High
04-34-41,2,3.448,8,sea,High
04-34-42,2,3.439,8,sea,High
04-34-43,2,3.436,8,sea,High
04-34-44,2,3.571,8,sea,High
04-34-45,2,3.676,8,sea,High
04-34-46,2,3.629,8,sea,High
04-34-47,2,3.559,8,sea,High
04-34-48,2,3.505,8,sea,High
04-34-49,2,3.472,8,sea,High
04-34-50,2,3.454,8,sea,High
04-34-51,2,3.447,8,sea,High
04-34-52,2,3.42,8,sea,High
04-34-53,2,3.407,8,sea,High
04-34-54,2,3.399,8,sea,High
04-34-55,2,3.379,8,sea,High
04-34-56,2,3.386,8,sea,High
04-34-57,2,3.432,8,sea,High
04-34-58,2,3.432,8,sea,High
04-34-59,2,3.406,8,sea,High
04-35-00,2,3.407,8,sea,High
04-35-01,2,3.439,8,sea,High
